filepath,class,duration,feature_vec_length,spectral_centroid_min,spectral_centroid_max,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_min,spectral_rolloff_max,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_min,spectral_bandwidth_max,spectral_bandwidth_mean,spectral_bandwidth_std,zero_crossing_rate_min,zero_crossing_rate_max,zero_crossing_rate_mean,zero_crossing_rate_std
fold10/119067-0-0-2.wav,air_conditioner,4.0,376,1315.7836825998766,2832.9582422794956,1853.418114589219,295.8630845823473,2320.3125,5765.625,3646.463597074468,772.2763173431938,2446.9923858651437,3550.147971680446,2838.2618978012233,194.2886865869333,0.009765625,0.044921875,0.024708849318484043,0.006242493666375635
fold9/119420-3-0-0.wav,dog_bark,2.99,258,697.7928028566389,2000.626239574022,1005.9827106824001,212.01264058900418,516.796875,2993.115234375,1143.7636264534883,402.8683283981959,1197.7730789691423,3846.531592525785,1950.484731834838,567.6285553285147,0.00634765625,0.048828125,0.024190740067829456,0.005981747034101914
fold9/119420-3-1-0.wav,dog_bark,1.83,158,957.7761961520946,2418.400878084717,1544.6270193689704,316.4551164385069,1248.92578125,4758.837890625,2374.7852180577534,781.6011392218769,1447.979056363301,4214.9119636860005,2624.226445906564,840.3094387051623,0.00634765625,0.04638671875,0.030267256724683545,0.008722363910374
fold9/119449-5-0-0.wav,engine_idling,4.0,376,605.2950737951974,1702.329831833545,901.7558481255468,144.88395300879233,351.5625,3117.1875,824.5511968085107,246.9107535739367,2031.0181854201473,3955.749878130576,2695.552406299356,258.1194030190539,0.00048828125,0.0107421875,0.0037387279753989364,0.001688968966982187
fold9/119449-5-0-1.wav,engine_idling,4.0,376,616.897017861333,1533.953595358796,892.4798883743,143.63180789142618,281.25,2367.1875,801.0513630319149,228.21354179830533,2073.135634452661,3712.3067973057055,2680.390888626194,255.71704877948545,0.0009765625,0.01025390625,0.0035504280252659573,0.001429867690675698
fold9/119449-5-0-2.wav,engine_idling,4.0,376,524.7273218495294,1313.7985994092908,883.1957028719112,129.8578585305936,304.6875,1453.125,791.2026263297872,190.74053137532783,1925.6629347302871,3431.272116045535,2668.6770181416073,234.48802887770486,0.0009765625,0.009765625,0.0036322411070478723,0.0015189478732667845
fold9/119449-5-0-3.wav,engine_idling,4.0,376,629.4703366803099,1377.5626305101587,896.4159284161249,133.54291447259084,281.25,1593.75,812.022107712766,200.97816095423795,2173.4120505258816,3531.254491110641,2696.9930165622727,237.26876309737656,0.0009765625,0.01171875,0.0036647066156914893,0.0017270674164528447
fold9/119449-5-0-4.wav,engine_idling,4.0,376,643.3159883554976,1418.0643221398943,903.0218789693224,136.77055202230957,281.25,1710.9375,813.2064494680851,204.4714722409927,2133.8926856643825,3528.1547057358453,2707.593787053769,244.4086309721449,0.001953125,0.01171875,0.0036400328291223403,0.0016526284562293336
fold9/119449-5-0-5.wav,engine_idling,4.0,376,615.9102490080563,1518.0736059034841,914.1435201812654,144.84970513917062,281.25,2226.5625,818.8788231382979,221.37172697955853,2144.2256791023888,3685.8173320365795,2734.1528932130504,261.44723040442005,0.0009765625,0.0107421875,0.0036348383477393617,0.0016207817240192776
fold9/119449-5-0-6.wav,engine_idling,4.0,376,632.6932961640741,1525.0699983759564,907.3320304584591,143.9957660340588,304.6875,2179.6875,816.8218085106383,236.2365594365433,2191.7140273906816,3807.3781245083387,2719.0390053287056,256.7728664748476,0.00146484375,0.00830078125,0.0034738094248670214,0.0014505066084086016
fold1/119455-5-0-0.wav,engine_idling,4.0,376,2715.9917819556113,6248.267195795124,4293.377442011758,658.855518139191,6562.5,12679.6875,9395.258477393618,1208.493744676639,3828.4379053057082,5520.665968757768,4698.864375209576,330.6831066475275,0.04345703125,0.1357421875,0.076416015625,0.01630341088693293
fold1/119455-5-0-1.wav,engine_idling,4.0,376,3171.9466573107998,6024.671279840308,4378.992632509038,562.5728610540074,7546.875,12468.75,9516.373005319148,1016.9138962152444,4070.094769451703,5463.530215860294,4700.495158838634,263.81523574460385,0.0419921875,0.13037109375,0.08070925448803191,0.015529458542937616
fold1/119455-5-0-2.wav,engine_idling,4.0,376,3202.448108498859,6021.58498369388,4378.175387425965,558.7062599302759,7335.9375,11859.375,9438.019448138299,1026.9474976178392,4076.2231576689187,5344.388869479945,4658.81587696042,257.92842035896814,0.05029296875,0.12109375,0.0816884142287234,0.015120343889574079
fold1/119455-5-0-3.wav,engine_idling,4.0,376,3260.8873579362453,5947.4545233394,4332.212808447168,521.4842024997037,7335.9375,11859.375,9337.537400265957,1005.4921423610466,4064.109886871745,5277.042862868485,4626.427319063828,250.71107988598018,0.0234375,0.12255859375,0.08066120553523937,0.014880882268975165
fold1/119455-5-0-4.wav,engine_idling,4.0,376,3210.38929578999,5843.189627337051,4285.70511794071,501.02012873598835,7265.625,11906.25,9277.198304521276,985.2960428691562,4071.8828890942646,5288.132587330042,4613.006043347707,249.0586792667629,0.0380859375,0.123046875,0.07981450506981383,0.013119695919213031
fold1/119455-5-0-5.wav,engine_idling,4.0,376,3055.1642106362015,5848.8209576277395,4308.588316348574,547.5330030495759,6914.0625,12421.875,9345.142121010638,1104.8101991184442,4064.4949397492314,5372.18628361691,4655.281358529849,289.8956277345712,0.01904296875,0.1357421875,0.08120143159906915,0.015599840074524005
fold1/119455-5-0-6.wav,engine_idling,4.0,376,3092.820979158049,6125.488804519286,4519.788638672363,558.0677544760258,7125.0,12046.875,9662.171708776596,1120.3341192710095,4022.065880558555,5484.788696325848,4774.274784217749,310.70408311355595,0.046875,0.1396484375,0.08878667303856383,0.0167615867427198
fold1/119455-5-0-7.wav,engine_idling,4.0,376,3377.418507032863,6238.527457496329,4613.990765274938,523.1644034722299,7359.375,12257.8125,9720.827792553191,1073.4190238385684,3993.707322162325,5523.259868112828,4769.437341890889,297.22336150821525,0.05810546875,0.13818359375,0.09302147398603723,0.015672651151786125
fold9/119809-7-0-0.wav,jackhammer,4.0,345,2694.398516898593,3493.2423871946376,3049.9471046654844,131.97499111071272,4974.169921875,6718.359375,5604.624660326087,204.05574046142172,2833.524545928234,3561.4715250704103,3148.695292750081,101.94136285161723,0.0390625,0.11328125,0.09090523097826086,0.009025906186103053
fold9/119809-7-0-1.wav,jackhammer,4.0,345,2623.165817261187,3279.9832253999766,2946.995286364149,128.50348402931274,4801.904296875,6007.763671875,5471.493291440217,195.51404487218744,2762.0946595199152,3330.4127212929066,3072.0433370823803,108.61986263826017,0.05029296875,0.10595703125,0.08746320199275362,0.007956404735288662
fold9/119809-7-0-2.wav,jackhammer,4.0,345,2441.94274831751,3218.8470901439287,2836.688384788323,117.89554148082114,4629.638671875,6029.296875,5356.275050951087,222.6281827079072,2731.7290245576514,3294.8236627071406,2999.347407115594,92.00276527343395,0.0419921875,0.10693359375,0.08397305253623188,0.008049070080845938
fold9/119809-7-0-3.wav,jackhammer,4.0,345,2367.3434351351666,3117.631445080987,2727.211049345675,138.63407485056555,4565.0390625,5770.8984375,5236.999830163043,249.80987464319588,2761.420318397467,3236.720849911808,2992.803814373724,86.73865524183235,0.037109375,0.103515625,0.0777924026268116,0.010070017164603673
fold9/119809-7-0-4.wav,jackhammer,4.0,345,2353.159816633964,3094.6631182542837,2672.6017242433063,122.69113733533605,4285.107421875,5684.765625,5090.012313179348,277.0996537229032,2751.3267430335272,3248.78510691284,2980.084070689317,95.30753577167124,0.03662109375,0.10205078125,0.07418619791666667,0.008027476096848217
fold9/119809-7-0-5.wav,jackhammer,4.0,345,2404.674011240133,3439.728631539874,2847.2307176737336,215.24406394859955,4285.107421875,6136.962890625,5281.00246263587,368.10298537748844,2763.0224499741,3371.1341692469496,3053.3188597504914,138.84280175582387,0.03662109375,0.125,0.08261860280797101,0.011233323527970986
fold9/119809-7-0-6.wav,jackhammer,4.0,345,2641.446480365148,3575.5833013368156,3110.7341734738793,168.40794248867735,4715.771484375,6610.693359375,5748.741083559783,314.9517829711298,2854.5124140692183,3489.8533949802104,3232.921361923912,119.69700802663195,0.0361328125,0.12548828125,0.09156759510869565,0.011305932047734854
fold6/121285-0-0-0.wav,air_conditioner,4.0,376,1539.254169807065,2141.387857619017,1803.852808122707,100.14772699301837,1992.1875,3398.4375,2660.59258643617,224.19898010064048,2564.9163357939665,3138.490530163759,2808.3911605929147,108.29465618244787,0.01708984375,0.04833984375,0.037901533410904256,0.004793453094275537
fold6/121285-0-0-1.wav,air_conditioner,4.0,376,1489.0375435058793,2153.301647330025,1786.6454243550877,100.90774772840183,1968.75,3328.125,2627.8050199468084,235.77834012765888,2480.2341725864294,3147.1234893262445,2787.671493527444,115.07432401509298,0.01806640625,0.046875,0.038023603723404256,0.00453554082808077
fold6/121285-0-0-2.wav,air_conditioner,4.0,376,1440.2749282337427,2055.7313040610775,1786.5629487930566,99.66199484139653,1945.3125,3281.25,2634.4124002659573,235.28442776995945,2399.4981294690956,3068.315648160211,2781.289617551567,118.35917169054076,0.01708984375,0.04833984375,0.037843095495345744,0.004279467544777833
fold6/121285-0-0-3.wav,air_conditioner,4.0,376,1456.6438759199327,2081.6445543654745,1792.9367384728987,107.41400732081595,1968.75,3210.9375,2643.2637965425533,236.74626842802033,2396.0964848521535,3080.3820774197525,2792.221481395543,121.26142719191684,0.01513671875,0.048828125,0.03770414311835106,0.004562599416565006
fold6/121285-0-0-4.wav,air_conditioner,4.0,376,1530.8794248144366,2123.403946801645,1788.7344973385136,111.51616506566955,1992.1875,3281.25,2625.43633643617,243.57225300391553,2499.572955059312,3098.5981600695277,2787.3984851513806,116.30311567961489,0.01416015625,0.04833984375,0.038350856050531915,0.004681622706289588
fold6/121285-0-0-5.wav,air_conditioner,4.0,376,1462.1926278194614,2117.4046716920734,1791.3260181924036,110.01995424935268,1945.3125,3304.6875,2638.5264295212764,252.47521161838776,2508.795898163684,3119.724595871885,2789.3756462334554,117.2511314506305,0.02001953125,0.046875,0.03840799534574468,0.0044712326399797934
fold6/121285-0-0-6.wav,air_conditioner,4.0,376,1517.5645383237065,2146.791942933128,1772.870216253145,101.96038446134618,2039.0625,3328.125,2582.239029255319,236.00996875672084,2431.5537455245753,3124.2412747329668,2745.823480392808,116.51760553319005,0.021484375,0.04833984375,0.03932092544880319,0.004268465120638515
fold6/121285-0-0-7.wav,air_conditioner,4.0,376,1526.1396307387806,1980.876182305251,1749.2939578773282,91.98550833347964,2039.0625,3070.3125,2502.5764627659573,202.16418851445323,2437.3805295912234,2963.666226824493,2705.7315125813607,99.58502711718144,0.01953125,0.04931640625,0.040357224484707445,0.0034902390203218683
fold6/121285-0-0-8.wav,air_conditioner,4.0,376,1532.3109532040567,2090.3386744681875,1791.985856095206,99.94274931675693,1992.1875,3281.25,2617.5199468085107,233.3182484559741,2450.488496269344,3090.34277795147,2775.8874457644656,114.63259839304442,0.01708984375,0.05029296875,0.03851318359375,0.0040580884296152675
fold6/121285-0-0-9.wav,air_conditioner,4.0,376,1508.7411120866475,2123.374698575116,1815.7907565759942,96.95275438769424,1828.125,3351.5625,2689.453125,219.57233616673062,2510.056846142731,3121.8615877404454,2816.5149293780582,103.76879265545037,0.01416015625,0.046875,0.03740675905917553,0.004221700898494962
fold5/121286-0-0-0.wav,air_conditioner,4.0,376,1549.8787442104333,2173.780792990567,1835.3415253536525,99.58514990971531,2132.8125,3539.0625,2810.1936502659573,227.85572117576936,2532.874070712614,3105.183708801328,2811.9215920004485,96.69639423396006,0.0166015625,0.044921875,0.03575231673869681,0.003986959672712158
fold5/121286-0-0-1.wav,air_conditioner,4.0,376,1563.3175216971163,2161.4693607902213,1843.9636180473888,108.45116356077736,2296.875,3492.1875,2823.3460771276596,241.3870005726258,2546.6385043166833,3144.7277070170535,2821.8344184924786,108.65645971831675,0.017578125,0.0478515625,0.03650291929853723,0.004630392689430738
fold5/121286-0-0-10.wav,air_conditioner,4.0,376,1553.8100153614441,2152.195639832039,1838.6468054969534,108.17274375611657,2250.0,3492.1875,2820.9773936170213,242.59242373806393,2547.5653874850977,3114.398023880794,2813.758947194109,107.31724902382084,0.0205078125,0.04736328125,0.03692107504986702,0.004425379378015954
fold5/121286-0-0-11.wav,air_conditioner,4.0,376,1577.8372517102891,2159.8825462295003,1849.3993408347496,109.25128885827792,2226.5625,3609.375,2837.495844414894,244.53144911405474,2587.9390410184155,3189.666542680069,2835.9781624874604,106.2993473023221,0.015625,0.04736328125,0.036797706117021274,0.004467713012970667
fold5/121286-0-0-12.wav,air_conditioner,4.0,376,1575.5865119135774,2315.8404028877544,1859.2374383808117,108.1566391258401,2226.5625,3820.3125,2858.564660904255,248.01724580223683,2592.9520644017707,3277.7033141082993,2855.978174759116,108.57430497929666,0.017578125,0.04638671875,0.0364029255319149,0.004092150320809468
fold5/121286-0-0-13.wav,air_conditioner,4.0,376,1605.7883056426112,2299.1900784446148,1852.9331764903063,108.27463433775343,2250.0,3750.0,2827.896442819149,246.60003849270538,2627.8022975628423,3276.921114100041,2850.396744949501,106.99898317884531,0.01953125,0.0458984375,0.03614320146276596,0.004255979694678352
fold5/121286-0-0-14.wav,air_conditioner,4.0,376,1598.5697688997348,2214.890279870831,1869.3390207319035,107.5710241453131,2273.4375,3726.5625,2862.3670212765956,236.3917728027775,2530.9537340971187,3164.8112297087177,2857.501147425549,105.51045206774774,0.01416015625,0.0478515625,0.03698340882646277,0.004881771938648087
fold5/121286-0-0-15.wav,air_conditioner,4.0,376,1594.1008733606504,2190.2057078127327,1875.6657976507838,106.69694012672706,2273.4375,3679.6875,2895.029920212766,231.57768984957102,2500.3186215499377,3176.681092447627,2846.5687268161987,106.90086955498788,0.01611328125,0.04931640625,0.03743013422539894,0.004474940757864659
fold5/121286-0-0-2.wav,air_conditioner,4.0,376,1541.8432962645077,2109.6159084413266,1847.6731423108313,107.05792551125018,2109.375,3421.875,2837.869847074468,238.39975598745943,2524.7336563423714,3142.4047920385,2824.2491161736134,112.87804992464389,0.015625,0.04931640625,0.03650421791888298,0.0047855151756534976
fold5/121286-0-0-3.wav,air_conditioner,4.0,376,1531.8221599237365,2159.5731440352697,1841.3616672618577,114.16304036829281,2085.9375,3445.3125,2825.403091755319,241.41593240067482,2489.653651378897,3119.4791321297175,2815.8033903922747,111.38797284096775,0.015625,0.04736328125,0.03606918010305851,0.004267791839401384
fold5/121286-0-0-4.wav,air_conditioner,4.0,376,1607.6477110198311,2145.3576603277675,1863.5639601922267,109.23433398389639,2343.75,3492.1875,2851.957280585106,229.25552068357698,2582.3756620018266,3129.416358411735,2835.0148841903065,105.1727118655931,0.01220703125,0.04736328125,0.03679640749667553,0.00468468339690869
fold5/121286-0-0-5.wav,air_conditioner,4.0,376,1562.0032348143511,2091.9253978472434,1841.928979551071,106.59420350294408,2062.5,3515.625,2823.720079787234,228.8105764095895,2520.4540344480133,3119.6509044430272,2819.5413505277197,108.36345081477498,0.01708984375,0.04736328125,0.0362055352393617,0.004629480811000094
fold5/121286-0-0-6.wav,air_conditioner,4.0,376,1557.4925282522127,2285.395325597639,1826.0854501866845,108.3975536229401,2015.625,3632.8125,2805.206948138298,238.2285628573571,2523.5263312293296,3147.794135979435,2799.1179206831216,110.58382613579899,0.01953125,0.04638671875,0.035760108460771274,0.004505105268205854
fold5/121286-0-0-7.wav,air_conditioner,4.0,376,1572.5872972127409,2259.156216790043,1833.4830188590245,107.5334265843901,2203.125,3632.8125,2823.034408244681,235.72078682928336,2562.6718346542357,3144.9680395378323,2802.182594253224,104.83282717734144,0.0166015625,0.04541015625,0.035635440907579786,0.0046354494719717315
fold5/121286-0-0-8.wav,air_conditioner,4.0,376,1540.2997133796023,2124.687099263289,1836.7881258262887,109.220940741295,2273.4375,3585.9375,2841.547539893617,238.71824744420118,2488.7343145802392,3064.7744692695596,2802.7374545672897,107.19827479319973,0.01953125,0.048828125,0.03611463181515957,0.00436132551521171
fold5/121286-0-0-9.wav,air_conditioner,4.0,376,1567.5811078126553,2142.685830846602,1844.0936735850198,107.50613218037154,2250.0,3515.625,2848.154920212766,240.05286888572326,2497.1927297775333,3125.2539822473436,2813.4493013933757,114.422346109031,0.017578125,0.048828125,0.03698211020611702,0.004247376424027791
fold5/121299-1-0-0.wav,car_horn,0.63,60,1495.5452704031443,2052.0347242397934,1748.6976458692166,132.65125291051987,2882.8125,4406.25,3606.25,398.2413732979661,2099.426023319294,2765.7838801748185,2353.9269407653046,145.8143867530339,0.01513671875,0.0419921875,0.03304850260416667,0.004895403417013655
fold3/121528-8-1-0.wav,siren,4.0,345,2047.9280780240756,3598.268825344982,2613.516201393891,271.1044833506554,4758.837890625,7859.619140625,5190.001273777174,489.35985730324944,2822.792805164434,3884.4759394129846,3020.292528148258,118.42546563965763,0.0048828125,0.08251953125,0.03749150815217391,0.014153265821919439
fold3/121528-8-1-1.wav,siren,4.0,345,1601.1570688987545,3624.4581825325326,2533.352672678163,343.4341008187264,3832.91015625,7816.552734375,5131.081436820652,515.996029827437,2724.386546014058,3871.5422357800444,3000.40696401586,123.66712352811409,0.00390625,0.08154296875,0.03519729393115942,0.014930310054011409
fold4/121888-3-0-0.wav,dog_bark,0.7499773242630385,65,1334.2616421995679,3200.7220371638723,2062.3128524179283,467.75232318072807,1593.45703125,5964.697265625,3757.3783052884614,987.0436635695078,1989.4901078680664,4452.103401606101,3109.3742863672046,483.13079520632743,0.00439453125,0.1025390625,0.03355618990384615,0.027512852218718686
fold8/122199-3-1-1.wav,dog_bark,4.0,345,2309.3065075257746,3581.7677508172433,2931.1733107270175,217.3184905878125,5555.56640625,7019.82421875,6295.996518342391,251.87626061215332,2499.268953503929,3030.384611071873,2795.559245766416,92.70154705653134,0.02734375,0.10595703125,0.0700874660326087,0.01092063351234941
fold8/122199-3-1-2.wav,dog_bark,4.0,345,1921.6668733655438,3495.214583523847,2899.9801073805847,222.43160985966608,4801.904296875,7105.95703125,6283.700747282609,266.64635952444723,2472.0270882684435,3080.699739121414,2799.0548485210106,91.26647666024095,0.02685546875,0.09326171875,0.06818953804347826,0.010499692810676454
fold8/122199-3-1-3.wav,dog_bark,4.0,345,1947.1673989916071,3551.646711238843,2883.4151281516383,236.90302929618863,4909.5703125,7127.490234375,6217.540760869565,255.06909520759245,2473.944890054368,3154.6121072118294,2779.471026538228,90.21453440256221,0.03271484375,0.09375,0.06709833559782609,0.01001962117725013
fold8/122199-3-1-6.wav,dog_bark,4.0,345,2294.1227384154936,4155.789334237296,2998.451938046558,284.6662557100432,5749.365234375,8484.08203125,6443.733016304348,365.83134663767885,2577.0075968238575,3645.422892997956,2926.0739971379912,144.4346725311483,0.021484375,0.09912109375,0.06764181385869565,0.012093188879622841
fold1/122690-6-0-0.wav,gun_shot,3.145895691609977,271,1062.0362501353013,7144.619661154965,1694.5043630340544,917.0675897612516,1421.19140625,12080.126953125,2813.3010695341327,2053.0034094173575,941.6599323720044,4818.606625980972,1986.077872749451,891.9542431047555,0.01806640625,0.2177734375,0.04802993830719557,0.026378910349759078
fold6/122738-9-0-11.wav,street_music,4.0,376,1214.8847342845918,4643.343983313087,2000.6889502514703,551.393321759814,1546.875,13687.5,3394.8221409574467,1777.019012901728,1816.06950072289,5537.4228150233985,2913.1798168093374,766.4949060156181,0.01708984375,0.19091796875,0.047669755651595744,0.022630835856426747
fold6/122738-9-0-12.wav,street_music,4.0,376,1211.6284729985573,4751.215996339382,2110.6106248832293,689.2348141860372,1617.1875,15164.0625,3796.2516622340427,2352.9317741355003,1694.0490194410997,5769.9676768646195,3020.8815083572767,972.3351941300591,0.01806640625,0.19384765625,0.0528915080618351,0.03169633867820672
fold6/122738-9-0-2.wav,street_music,4.0,376,1345.1347272011164,3636.4419771104253,1912.350659410096,280.2946659064751,2343.75,7734.375,3242.7900598404253,563.525662278766,1792.8577655048211,4185.120998685547,2518.992259482647,413.1817058972608,0.01904296875,0.078125,0.04911641871675532,0.011206133496556614
fold6/122738-9-0-3.wav,street_music,4.0,376,1113.2233641763912,3672.1299403057346,1883.2380489403442,303.9250058825982,1171.875,7851.5625,3113.073470744681,635.1657436319011,1780.3814834710863,4180.815012554114,2714.8421564576015,522.4352685773378,0.015625,0.091796875,0.04491148603723404,0.014824250834511797
fold6/122738-9-0-5.wav,street_music,4.0,376,1320.8811360808188,3697.092590891979,1952.43371491683,288.406003755661,2250.0,7968.75,3332.426030585106,490.15945945596854,1939.470266354156,4104.167397521709,2529.6734948981994,353.31153589720174,0.0283203125,0.08447265625,0.05498877992021277,0.010997716924770654
fold6/122738-9-0-9.wav,street_music,4.0,376,1417.9949645192328,3202.631008296713,1992.367947814215,263.75194571237097,2109.375,6000.0,3195.6657247340427,406.09937834505985,1971.194308022204,4392.481226552279,2828.3330584515793,554.1079485569942,0.02197265625,0.080078125,0.04744639295212766,0.011127493332906463
fold3/123399-2-0-13.wav,children_playing,4.0,345,1390.638511265384,4073.1411259934785,2221.471967461568,464.4708157580353,1787.255859375,9625.341796875,4126.947605298913,1357.8103021854452,2133.960743491383,4865.8707136076355,3005.7199145891946,536.8455892711748,0.0146484375,0.11279296875,0.048451653079710146,0.014389768491924844
fold3/123399-2-0-19.wav,children_playing,4.0,345,1990.700457275299,4136.347290903604,2829.230870222508,436.9459939924454,3208.447265625,10852.734375,5690.070906929348,1617.5327120100433,2332.7011452944257,4925.611547954796,3661.5628069252466,602.4082207936314,0.02294921875,0.1162109375,0.05689254981884058,0.015974609721058294
fold3/123399-2-0-22.wav,children_playing,4.0,345,1724.406930587726,3839.6369983885656,2624.5966461827643,405.9435914317522,2131.787109375,7493.5546875,4416.428753396739,911.4471683289588,2040.6078446921144,4059.0751924940414,2791.666310106477,389.1846304892834,0.0283203125,0.1806640625,0.07635444972826087,0.021823222566811337
fold3/123399-2-0-5.wav,children_playing,4.0,345,1263.9381011178793,4647.085572264592,2635.837762908175,663.245453558659,1507.32421875,11132.666015625,5160.291694972826,2154.7756985762294,1854.7806533902515,5174.725491564986,3486.9112725284317,855.5648609621154,0.021484375,0.1025390625,0.05610988451086957,0.014500579241544293
fold3/123399-2-0-54.wav,children_playing,4.0,345,1874.407434058817,3686.859208500041,2450.011481347219,353.40753256876116,2476.318359375,8376.416015625,4367.807404891304,1100.6011852375443,2153.418077025542,4301.950344130639,3297.338119713051,464.789374247198,0.01904296875,0.091796875,0.049153645833333336,0.014263236815395021
fold3/123399-2-0-74.wav,children_playing,4.0,345,1483.000644493459,3591.639468040906,2450.430605656207,474.2676543317465,1808.7890625,8225.68359375,4692.365828804348,1378.9426833203295,2162.6796793499266,4467.288975869183,3354.7980329627885,519.6013947601763,0.01953125,0.08056640625,0.0464546535326087,0.01103863515921661
fold3/123399-2-0-83.wav,children_playing,4.0,345,1381.4108484992985,4191.792348700105,2370.9473154731318,523.135098536652,1313.525390625,10185.205078125,4427.476222826087,1516.4103063416658,2353.5887545763935,4620.085752410841,3354.15895486195,420.2174965704963,0.0185546875,0.08984375,0.04559131567028985,0.01596483740035232
fold3/123399-2-0-91.wav,children_playing,4.0,345,1199.982455463588,4029.328468670301,2199.785667880604,624.1786294413366,1055.126953125,9668.408203125,3956.0551120923915,1752.37694414905,2080.8184403008777,4481.668528275243,3025.7765591944813,537.2804292428515,0.0244140625,0.1015625,0.046320199275362316,0.016498813644748353
fold7/123685-5-0-0.wav,engine_idling,4.0,345,2103.4515394618716,5535.6306863256805,3499.770405643548,600.7356287120372,5534.033203125,11283.3984375,9066.040251358696,981.4784052301845,3927.757594488835,5215.605626678903,4595.065295704253,229.57092262748623,0.01123046875,0.0966796875,0.04136096014492754,0.014807117034437978
fold7/123685-5-0-1.wav,engine_idling,4.0,345,2379.676192444792,5538.811054695285,3425.2071860835563,535.359721582841,6287.6953125,11175.732421875,8960.30910326087,902.7013209180426,3979.284390684507,5166.360515825899,4557.126360758408,219.11524894893,0.01123046875,0.09765625,0.041980865036231885,0.014227851485529725
fold7/123685-5-0-2.wav,engine_idling,4.0,345,2255.476864250477,5599.721285701826,3493.595746146735,590.6995099609022,6546.09375,11412.59765625,8998.944038722826,951.7932883380804,3943.8164173014225,5264.348481166135,4536.320170850207,225.94257859053715,0.01318359375,0.095703125,0.04289656929347826,0.014520916595774678
fold7/123685-5-0-3.wav,engine_idling,4.0,345,2307.13146374234,5718.740112609258,3798.8356921058,646.1133537774641,6610.693359375,11240.33203125,9419.37202785326,893.8117965876294,3939.7701735213545,5201.290604003772,4617.009949017919,214.39716419355946,0.01806640625,0.0966796875,0.04908004981884058,0.015558386347165809
fold7/123685-5-0-4.wav,engine_idling,4.0,345,2760.123848418703,5679.327552036093,3918.676691752914,612.5515555922866,7192.08984375,11046.533203125,9588.70414402174,718.3470362855196,4164.879711315882,5171.160126458165,4663.435435648994,174.393145938385,0.0087890625,0.11865234375,0.05301177536231884,0.016671030522480566
fold7/123685-5-0-5.wav,engine_idling,4.0,345,2737.8519421664996,6545.23404791495,4000.169140051769,611.9694415053953,7105.95703125,11778.662109375,9709.227666440218,725.7330183975722,4199.677201860941,5098.895030766555,4705.022622602276,173.31396108451298,0.01953125,0.119140625,0.05370527626811594,0.016735475699901494
fold7/123685-5-0-6.wav,engine_idling,4.0,345,2590.459994004702,6560.513162952682,3986.629180972103,703.1374781336965,6933.69140625,11778.662109375,9710.78804347826,795.0733443182975,4159.886484348478,5249.999417151486,4707.168602029556,182.53468669994413,0.0146484375,0.1181640625,0.05087749094202899,0.018669060551273965
fold7/123685-5-0-7.wav,engine_idling,4.0,345,2712.2490444163204,6444.075874903972,3961.629112703288,702.2286069852373,7256.689453125,11391.064453125,9689.504500679348,776.5298966813634,4176.443025348323,5285.077002494322,4699.061041068051,176.29366135577598,0.01416015625,0.11328125,0.04983723958333333,0.017922397850160445
fold7/123685-5-0-8.wav,engine_idling,4.0,345,2733.5718262372125,6082.661344335285,3898.7078456479617,627.5374578020629,7472.021484375,11046.533203125,9608.302479619566,733.3293884010842,4205.90619279691,5118.455088633703,4691.95153023002,160.17942514199947,0.00927734375,0.09375,0.04794638813405797,0.016509938806473373
fold2/123688-8-0-0.wav,siren,4.0,345,2427.9415562297854,12423.970860647785,4921.338923084023,2538.9081299828395,4155.908203125,19121.484375,11183.28464673913,5148.626602241498,3671.651723834334,8439.417987779929,5524.834324300395,1426.4318414660534,0.01806640625,0.76123046875,0.17731827445652174,0.18854274670495735
fold2/123688-8-0-1.wav,siren,4.0,345,2464.7865895455034,6638.733548773797,3480.79936187925,724.4625863866007,4328.173828125,18733.88671875,8257.452870244566,2635.914639129928,3652.7900120272884,7536.100398012884,4584.423573814305,649.8366561560968,0.0341796875,0.43896484375,0.07470986186594203,0.05349252304241884
fold2/123688-8-0-10.wav,siren,4.0,345,2002.886504831214,3787.3311494892355,2608.7678265863988,359.68960994753843,3122.314453125,9560.7421875,4898.273182744565,1450.2854540274498,3144.4177616240477,4944.833443497646,3908.3018208249136,338.28585377719384,0.02294921875,0.0791015625,0.047329313858695654,0.009280297937456265
fold2/123688-8-0-11.wav,siren,4.0,345,2014.8634507216254,4665.208884512358,2647.749582629111,437.81665265557774,3079.248046875,12941.455078125,5052.126358695652,1764.0775028538587,3166.2506560936135,5517.816736914499,3940.0605526471354,398.13520421070234,0.02294921875,0.0927734375,0.04860592164855072,0.011291853152898823
fold2/123688-8-0-12.wav,siren,4.0,345,2016.9486595775986,5735.990294895998,3060.4966425539374,619.1086798594666,3122.314453125,14039.6484375,6450.598675271739,2089.3343985721717,3358.8929462807127,5856.913974549161,4169.282798114006,438.0409546842679,0.025390625,0.14599609375,0.06140738224637681,0.017535821455478176
fold2/123688-8-0-13.wav,siren,4.0,345,2103.618891650669,6609.328713451618,3376.5589381134787,779.1562110399694,3466.845703125,13479.78515625,7186.472486413043,2337.4303949773084,3403.3338609561984,5802.1841433950785,4248.562566002253,447.26607793829123,0.02197265625,0.15869140625,0.07318132925724638,0.022613146431363428
